ProductId,Year,Month,Units,Avg,Max,Min,Count,UnitPrice,Lag1,Lag3,Lag12,RollingMean3,RollingMean6,Next
1102,2011,11,459,18.36,224,1,25,4.5221734,589,220,0,524.3333,491,405
1103,2011,1,73,6.0833335,24,1,12,2.0841668,139,0,0,106,106,49
1103,2011,2,49,24.5,48,1,2,2.155,73,0,0,87,87,1
1103,2011,3,1,1,1,1,1,2.46,49,139,0,41,65.5,4
1103,2011,4,4,1.3333334,2,1,3,2.34,1,73,0,18,53.2,74
1103,2011,5,74,8.222222,54,1,9,2.346111,4,49,0,26.333334,56.666668,13
1103,2011,6,13,2.1666667,6,1,6,2.34,74,1,0,30.333334,35.666668,53
1103,2011,7,53,13.25,49,1,4,2.38375,13,4,0,46.666668,32.333332,8
1103,2011,8,8,2.6666667,4,1,3,2.4,53,74,0,24.666666,25.5,55
1103,2011,9,55,9.166667,48,1,6,2.2983334,8,13,0,38.666668,34.5,11
1103,2011,10,11,2.75,4,1,4,2.37,55,53,0,24.666666,35.666668,55
1103,2011,11,55,3.9285715,15,1,14,2.3185713,11,8,0,40.333332,32.5,141
1104,2011,1,58,4.4615383,7,2,13,8.5,36,0,0,47,47,67
1104,2011,2,67,3.5263157,10,1,19,8.455263,58,0,0,53.666668,53.666668,106
1104,2011,3,106,5.047619,16,1,21,8.692103,67,36,0,77,66.75,78
1104,2011,4,78,4.3333335,12,1,18,8.603333,106,58,0,83.666664,69,78
1104,2011,5,78,4.3333335,10,1,18,9.51625,78,67,0,87.333336,70.5,64
1104,2011,6,64,4,12,1,16,8.923437,78,106,0,73.333336,75.166664,107
1104,2011,7,107,6.2941175,33,1,17,8.542745,64,78,0,83,83.333336,487
1104,2011,8,487,30.4375,352,1,16,8.446875,107,78,0,219.33333,153.33333,124
1104,2011,9,124,5.1666665,13,1,24,8.633958,487,64,0,239.33333,156.33333,121
1104,2011,10,121,5.5,18,1,22,8.738523,124,107,0,244,163.5,98
1104,2011,11,98,4.9,19,1,20,9.213959,121,487,0,114.333336,166.83333,28
1105,2011,1,45,2.8125,6,1,16,8.669375,30,0,0,37.5,37.5,58
1105,2011,2,58,4.4615383,19,1,13,8.734231,45,0,0,44.333332,44.333332,60
1105,2011,3,60,3.1578948,8,2,19,8.856579,58,30,0,54.333332,48.25,66
1105,2011,4,66,4.125,12,1,16,8.446875,60,45,0,61.333332,51.8,74
1105,2011,5,74,4.111111,19,1,18,10.118472,66,58,0,66.666664,55.5,86
1105,2011,6,86,5.375,19,1,16,8.587916,74,60,0,75.333336,64.833336,137
1105,2011,7,137,7.611111,38,2,18,8.3858795,86,66,0,99,80.166664,88
1105,2011,8,88,4.4,18,1,20,8.756833,137,74,0,103.666664,85.166664,121
1105,2011,9,121,6.368421,40,1,19,8.89807,88,86,0,115.333336,95.333336,85
1105,2011,10,85,4.7222223,16,1,18,8.611204,121,137,0,98,98.5,71
1105,2011,11,71,3.2272727,6,1,22,9.978182,85,88,0,92.333336,98,33
1106,2011,1,45,2.6470587,9,1,17,8.988529,45,0,0,45,45,79
1106,2011,2,79,3.7619047,18,1,21,9.22369,45,0,0,56.333332,56.333332,90
1106,2011,3,90,4.285714,16,1,21,9.55115,79,45,0,71.333336,64.75,80
1106,2011,4,80,4.7058825,11,1,17,8.739118,90,45,0,83,67.8,84
1106,2011,5,84,4.6666665,12,1,18,8.723778,80,79,0,84.666664,70.5,114
1106,2011,6,114,5.428571,31,1,21,9.666924,84,90,0,92.666664,82,117
1106,2011,7,117,6.882353,27,1,17,9.424215,114,80,0,105,94,84
1106,2011,8,84,4.6666665,18,1,18,9.00162,117,84,0,105,94.833336,319
1106,2011,9,319,14.5,124,2,22,8.635076,84,114,0,173.33333,133,170
1106,2011,10,170,7.3913045,26,1,23,8.858268,319,117,0,191,148,116
1106,2011,11,116,5.8,18,1,20,9.82805,170,84,0,201.66667,153.33333,60
1108,2011,1,255,11.590909,52,1,22,2.126894,244,0,0,249.5,249.5,150
1108,2011,2,150,9.375,37,1,16,2.526375,255,0,0,216.33333,216.33333,167
1108,2011,3,167,9.823529,27,1,17,2.0358822,150,244,0,190.66667,204,141
1108,2011,4,141,8.294118,26,1,17,2.1805882,167,255,0,152.66667,191.4,122
1108,2011,5,122,9.384615,24,1,13,2.0705128,141,150,0,143.33333,179.83333,33
1108,2011,6,33,3,12,1,11,2.6190908,122,167,0,98.666664,144.66667,45
1108,2011,7,45,5.625,36,1,8,2.675,33,141,0,66.666664,109.666664,82
1108,2011,8,82,6.3076925,26,1,13,2.049487,45,122,0,53.333332,98.333336,78
1108,2011,9,78,5.571429,14,1,14,2.587143,82,33,0,68.333336,83.5,276
1108,2011,10,276,15.333333,83,1,18,2.2913334,78,45,0,145.33333,106,294
1108,2011,11,294,13.363636,84,1,22,2.315394,276,82,0,216,134.66667,92
1109,2011,1,279,12.681818,42,1,22,1.1792272,286,0,0,282.5,282.5,236
1109,2011,2,236,12.421053,52,1,19,1.2584736,279,0,0,267,267,254
1109,2011,3,254,11.545455,25,2,22,1.1253636,236,286,0,256.33334,263.75,151
1109,2011,4,151,9.4375,24,1,16,1.175,254,279,0,213.66667,241.2,132
1109,2011,5,132,9.428572,51,1,14,1.1192857,151,236,0,179,223,105
1109,2011,6,105,5.25,24,1,20,1.2335,132,254,0,129.33333,192.83333,85
1109,2011,7,85,6.071429,24,1,14,1.3653572,105,151,0,107.333336,160.5,127
1109,2011,8,127,9.071428,26,1,14,1.0728571,85,132,0,105.666664,142.33333,183
1109,2011,9,183,11.4375,43,1,16,1.137625,127,105,0,131.66667,130.5,407
1109,2011,10,407,23.941177,190,1,17,1.185196,183,85,0,239,173.16667,425
1109,2011,11,425,17,170,1,25,1.21322,407,127,0,338.33334,222,183
1110,2011,1,1824,79.304344,736,3,23,1.1258571,2738,0,0,2281,2281,2666
1110,2011,2,2666,126.95238,1048,5,21,1.1319762,1824,0,0,2409.3333,2409.3333,2803
1110,2011,3,2803,112.12,663,13,25,1.0227734,2666,2738,0,2431,2507.75,1869
1110,2011,4,1869,93.45,640,3,20,0.95694566,2803,1824,0,2446,2380,6849
1110,2011,5,6849,273.96,4314,11,25,0.97449875,1869,2666,0,3840.3333,3124.8333,2095
1110,2011,6,2095,83.8,368,1,25,0.9766819,6849,2803,0,3604.3333,3017.6667,1876
1110,2011,7,1876,75.04,259,4,25,0.9904394,2095,1869,0,3606.6667,3026.3333,5421
1110,2011,8,5421,216.84,2036,3,25,0.9614286,1876,6849,0,3130.6667,3485.5,4196
1110,2011,9,4196,161.38461,1085,12,26,1.0412459,5421,2095,0,3831,3717.6667,5907
1110,2011,10,5907,227.1923,2065,6,26,1.031309,4196,1876,0,5174.6665,4390.6665,12460
1110,2011,11,12460,479.23077,2012,20,26,1.0008183,5907,5421,0,7521,5325.8335,6217
1112,2011,1,33,3.3,7,1,10,5.581,63,0,0,48,48,32
1112,2011,2,32,3.2,13,1,10,6.043,33,0,0,42.666668,42.666668,32
1112,2011,3,32,2.2857144,6,1,14,6.3661904,32,63,0,32.333332,40,40
1112,2011,4,40,6.6666665,25,1,6,4.7694445,32,33,0,34.666668,40,17
1112,2011,5,17,2.4285715,8,1,7,5.9814286,40,32,0,29.666666,36.166668,9
1112,2011,6,9,1.2857143,2,1,7,7.135714,17,32,0,22,27.166666,31
1112,2011,7,31,2.2142856,5,1,14,4.444286,9,40,0,19,26.833334,18
1112,2011,8,18,2.5714285,8,1,7,5.6928573,31,17,0,19.333334,24.5,43
1112,2011,9,43,6.142857,28,1,7,4.7914286,18,9,0,30.666666,26.333334,21
1112,2011,10,21,2.625,5,1,8,4.25,43,31,0,27.333334,23.166666,35
1112,2011,11,35,2.3333333,8,1,15,5.3273335,21,18,0,33,26.166666,94
1113,2011,1,18,2,5,1,9,7.442222,34,0,0,26,26,26
1113,2011,2,26,2.8888888,8,1,9,6.0455556,18,0,0,26,26,26
1113,2011,3,26,3.25,9,1,8,6.27,26,34,0,23.333334,26,86
1113,2011,4,86,14.333333,50,1,6,4.966111,26,18,0,46,38,12
1113,2011,5,12,2.4,5,1,5,5.058,86,26,0,41.333332,33.666668,8
1113,2011,6,8,2,4,1,4,5.26,12,26,0,35.333332,29.333334,14
1113,2011,7,14,2.8,4,1,5,5.866,8,86,0,11.333333,28.666666,18
1113,2011,8,18,2.25,5,1,8,5.5125,14,12,0,13.333333,27.333334,53
1113,2011,9,53,4.076923,24,1,13,6.3869233,18,8,0,28.333334,31.833334,25
1113,2011,10,25,3.125,12,1,8,5.26,53,14,0,32,21.666666,34
1113,2011,11,34,2.4285715,6,1,14,5.9938097,25,18,0,37.333332,25.333334,44
1114,2011,1,56,4,11,1,14,3.3387144,12,0,0,34,34,4
1114,2011,2,4,2,3,1,2,4.25,56,0,0,24,24,11
1114,2011,3,11,3.6666667,8,1,3,4.923333,4,12,0,23.666666,20.75,4
1114,2011,4,4,1,1,1,4,5.26,11,56,0,6.3333335,17.4,6
1114,2011,5,6,1.5,3,1,4,5.26,4,4,0,7,15.5,5
1114,2011,6,5,1.25,2,1,4,5.26,6,11,0,5,14.333333,14
1114,2011,7,14,1.5555556,4,1,9,4.6055555,5,4,0,8.333333,7.3333335,14
1114,2011,8,14,2,4,1,7,5.115714,14,6,0,11,9,28
1114,2011,9,28,7,24,1,4,5.135,14,5,0,18.666666,11.833333,2
1114,2011,10,2,1,1,1,2,4.25,28,14,0,14.666667,11.5,9
1114,2011,11,9,1.2857143,3,1,7,5.115714,2,14,0,13,12,28
1116,2011,1,37,3.3636363,8,1,11,4.4390907,34,0,0,35.5,35.5,36
1116,2011,2,36,6,16,1,6,4.6775,37,0,0,35.666668,35.666668,38
1116,2011,3,38,4.2222223,9,1,9,4.5744443,36,34,0,37,36.25,30
1116,2011,4,30,3.75,12,1,8,4.445625,38,37,0,34.666668,35,14
1116,2011,5,14,3.5,8,1,4,4.6775,30,36,0,27.333334,31.5,28
1116,2011,6,28,2.8,12,1,10,5.142,14,38,0,24,30.5,30
1116,2011,7,30,2.3076923,8,1,13,3.6815383,28,30,0,24,29.333334,8
1116,2011,8,8,2,4,1,4,5.605,30,14,0,22,24.666666,19
1116,2011,9,19,2.7142856,8,1,7,4.015,8,28,0,19,21.5,20
1116,2011,10,20,2,4,1,10,4.6775,19,30,0,15.666667,19.833334,33
1116,2011,11,33,3,8,1,11,4.0872726,20,8,0,24,23,76
1117,2011,1,70,4.375,11,1,16,3.383875,7,0,0,38.5,38.5,9
1117,2011,2,9,4.5,5,4,2,3.75,70,0,0,28.666666,28.666666,12
1117,2011,3,12,6,8,4,2,3.75,9,7,0,30.333334,24.5,6
1117,2011,4,6,2,4,1,3,4.9866667,12,70,0,9,20.8,2
1117,2011,5,2,1,1,1,2,5.605,6,9,0,6.6666665,17.666666,12
1117,2011,6,12,2.4,6,1,5,4.4,2,12,0,6.6666665,18.5,25
1117,2011,7,25,2.0833333,5,1,12,3.3475,12,6,0,13,11,12
1117,2011,8,12,2.4,4,1,5,4.492,25,2,0,16.333334,11.5,1
1117,2011,9,1,1,1,1,1,7.46,12,12,0,12.666667,9.666667,14
1117,2011,10,14,2.8,4,1,5,4.492,1,25,0,9,11,4
1117,2011,11,4,2,2,2,2,3.75,14,12,0,6.3333335,11.333333,23
1119,2011,1,89,11.125,48,1,8,5.8925,121,0,0,105,105,153
1119,2011,2,153,17,80,1,9,5.0644445,89,0,0,121,121,117
1119,2011,3,117,13,52,1,9,5.129259,153,121,0,119.666664,120,26
1119,2011,4,26,2.8888888,5,1,9,4.698889,117,89,0,98.666664,101.2,94
1119,2011,5,94,9.4,49,1,10,6.422,26,153,0,79,100,46
1119,2011,6,46,5.75,24,1,8,6.355,94,117,0,55.333332,87.5,53
1119,2011,7,53,13.25,24,1,4,5.01,46,26,0,64.333336,81.5,64
1119,2011,8,64,6.4,24,1,10,5.791,53,94,0,54.333332,66.666664,93
1119,2011,9,93,10.333333,55,1,9,6.1866665,64,46,0,70,62.666668,195
1119,2011,10,195,15,76,1,13,6.3484616,93,53,0,117.333336,90.833336,188
1119,2011,11,188,8.952381,96,1,21,6.4468255,195,64,0,158.66667,106.5,95
1120,2011,1,168,8.842105,51,1,19,1.7274122,38,0,0,103,103,22
1120,2011,2,22,7.3333335,12,2,3,1.65,168,0,0,76,76,17
1120,2011,3,17,5.6666665,12,1,3,1.65,22,38,0,69,61.25,21
1120,2011,4,21,4.2,12,1,5,1.978,17,168,0,20,53.2,36
1120,2011,5,36,6,24,1,6,2.06,21,22,0,24.666666,50.333332,220
1120,2011,6,220,15.714286,39,2,14,0.83,36,17,0,92.333336,80.666664,212
1120,2011,7,212,10.095238,25,1,21,0.88857144,220,21,0,156,88,93
1120,2011,8,93,9.3,18,1,10,0.83,212,36,0,175,99.833336,152
1120,2011,9,152,11.692307,53,1,13,0.83,93,220,0,152.33333,122.333336,112
1120,2011,10,112,6.2222223,16,1,18,0.96666664,152,212,0,119,137.5,368
1120,2011,11,368,15.333333,65,1,24,1.2223333,112,93,0,210.66667,192.83333,56
1121,2011,1,90,5.625,20,1,16,1.6976563,23,0,0,56.5,56.5,13
1121,2011,2,13,6.5,12,1,2,2.47,90,0,0,42,42,17
1121,2011,3,17,5.6666665,12,2,3,1.65,13,23,0,40,35.75,14
1121,2011,4,14,4.6666665,12,1,3,1.65,17,90,0,14.666667,31.4,35
1121,2011,5,35,7,24,1,5,1.814,14,13,0,22,32,169
1121,2011,6,169,16.9,48,5,10,0.83,35,17,0,72.666664,56.333332,111
1121,2011,7,111,6.9375,18,1,16,0.83,169,14,0,105,59.833332,128
1121,2011,8,128,9.142858,14,1,14,1.0057143,111,35,0,136,79,106
1121,2011,9,106,11.777778,30,1,9,0.83,128,169,0,115,93.833336,61
1121,2011,10,61,5.0833335,13,1,12,0.83,106,111,0,98.333336,101.666664,90
1121,2011,11,90,5,13,1,18,1.0378889,61,128,0,85.666664,110.833336,93
1122,2011,1,29,2.2307692,7,1,13,1.6453847,35,0,0,32,32,1
1122,2011,2,1,1,1,1,1,3.29,29,0,0,21.666666,21.666666,19
1122,2011,3,19,3.8,12,1,5,1.65,1,35,0,16.333334,21,13
1122,2011,4,13,13,13,13,1,1.65,19,29,0,11,19.4,9
1122,2011,5,9,3,6,1,3,2.1966667,13,1,0,13.666667,17.666666,78
1122,2011,6,78,9.75,14,2,8,0.9325,9,19,0,33.333332,24.833334,137
1122,2011,7,137,8.058824,19,1,17,0.83,78,13,0,74.666664,42.833332,44
1122,2011,8,44,6.285714,14,1,7,0.83,137,9,0,86.333336,50,327
1122,2011,9,327,21.8,108,1,15,0.83,44,78,0,169.33333,101.333336,70
1122,2011,10,70,5.8333335,18,1,12,0.83,327,137,0,147,110.833336,156
1122,2011,11,156,8.210526,34,1,19,1.1076316,70,44,0,184.33333,135.33333,101
1123,2011,1,106,6.625,52,1,16,1.7403125,16,0,0,61,61,74
1123,2011,2,74,24.666666,48,13,3,1.9233333,106,0,0,65.333336,65.333336,14
1123,2011,3,14,4.6666665,10,1,3,2.7433333,74,16,0,64.666664,52.5,44
1123,2011,4,44,8.8,16,2,5,1.978,14,106,0,44,50.8,16
1123,2011,5,16,3.2,8,1,5,1.978,44,74,0,24.666666,45,111
1123,2011,6,111,9.25,16,2,12,1.035,16,14,0,57,60.833332,177
1123,2011,7,177,9.315789,46,1,19,0.95947367,111,44,0,101.333336,72.666664,41
1123,2011,8,41,4.1,12,1,10,1.076,177,16,0,109.666664,67.166664,88
1123,2011,9,88,8.8,21,1,10,1.322,41,111,0,102,79.5,104
1123,2011,10,104,6.5,13,1,16,0.98375,88,177,0,77.666664,89.5,202
1123,2011,11,202,10.1,24,2,20,1.06425,104,41,0,131.33333,120.5,16
1124,2011,1,154,6.695652,26,1,23,2.8587174,126,0,0,140,140,82
1124,2011,2,82,4.5555553,15,1,18,2.957037,154,0,0,120.666664,120.666664,149
1124,2011,3,149,6.7727275,18,1,22,2.5613637,82,126,0,128.33333,127.75,316
1124,2011,4,316,19.75,174,1,16,2.2371147,149,154,0,182.33333,165.4,62
1124,2011,5,62,3.4444444,8,1,18,2.4383333,316,82,0,175.66667,148.16667,105
1124,2011,6,105,6.5625,31,1,16,2.6497917,62,149,0,161,144.66667,61
1124,2011,7,61,3.5882354,12,1,17,3.2941177,105,316,0,76,129.16667,148
1124,2011,8,148,8.705882,30,1,17,2.657255,61,62,0,104.666664,140.16667,81
1124,2011,9,81,5.4,24,1,15,2.6007333,148,105,0,96.666664,128.83333,118
1124,2011,10,118,6.9411764,33,1,17,2.547794,81,61,0,115.666664,95.833336,131
1124,2011,11,131,6.55,18,1,20,2.835875,118,148,0,110,107.333336,82
1125,2011,1,69,4.928571,8,1,14,1.7107143,39,0,0,54,54,2
1125,2011,2,2,1,1,1,2,3.755,69,0,0,36.666668,36.666668,13
1125,2011,3,13,4.3333335,6,1,3,3.3533332,2,39,0,28,30.75,4
1125,2011,4,4,4,4,4,1,2.55,13,69,0,6.3333335,25.4,3
1125,2011,5,3,1,1,1,3,4.1566668,4,2,0,6.6666665,21.666666,9
1125,2011,6,9,4.5,8,1,2,3.755,3,13,0,5.3333335,16.666666,6
1125,2011,7,6,6,6,6,1,2.55,9,4,0,6,6.1666665,14
1125,2011,8,14,3.5,6,1,4,3.1525,6,3,0,9.666667,8.166667,2
1125,2011,9,2,1,1,1,2,3.755,14,9,0,7.3333335,6.3333335,4
1125,2011,10,4,1.3333334,2,1,3,4.1566668,2,6,0,6.6666665,6.3333335,2
1125,2011,11,2,1,1,1,2,4.96,4,14,0,2.6666667,6.1666665,26
1126,2011,1,43,3.909091,24,1,11,10.671818,12,0,0,27.5,27.5,26
1126,2011,2,26,3.25,12,1,8,10.42625,43,0,0,27,27,33
1126,2011,3,33,4.125,10,2,8,8.5,26,12,0,34,28.5,5
1126,2011,4,5,2.5,4,1,2,8.5,33,43,0,21.333334,23.8,23
1126,2011,5,23,4.6,10,1,5,10.126,5,26,0,20.333334,23.666666,19
1126,2011,6,19,3.1666667,6,1,6,9.855,23,33,0,15.666667,24.833334,11
1126,2011,7,11,2.2,4,1,5,10.126,19,5,0,17.666666,19.5,8
1126,2011,8,8,2.6666667,4,2,3,8.5,11,23,0,12.666667,16.5,46
1126,2011,9,46,5.75,28,1,8,9.463125,8,19,0,21.666666,18.666666,15
1126,2011,10,15,3.75,6,2,4,9.51625,46,11,0,23,20.333334,11
1126,2011,11,11,1.5714285,2,1,7,8.5,15,8,0,24,18.333334,91
1127,2011,1,116,8.285714,39,2,14,0.86,15,0,0,65.5,65.5,46
1127,2011,2,46,11.5,37,2,4,1.3375,116,0,0,59,59,22
1127,2011,3,22,7.3333335,16,2,3,1.11,46,15,0,61.333332,49.75,29
1127,2011,4,29,9.666667,24,2,3,1.3266667,22,116,0,32.333332,45.6,6
1127,2011,5,6,6,6,6,1,0.85,29,46,0,19,39,12
1127,2011,6,12,4,10,1,3,1.63,6,22,0,15.666667,38.5,97
1127,2011,7,97,19.4,27,8,5,1.318,12,29,0,38.333332,35.333332,7
1127,2011,8,7,3.5,4,3,2,1.24,97,6,0,38.666668,28.833334,3
1127,2011,9,3,1.5,2,1,2,1.435,7,12,0,35.666668,25.666666,29
1127,2011,10,29,9.666667,24,1,3,1.24,3,97,0,13,25.666666,16
1127,2011,11,16,2.6666667,6,1,6,1.63,29,7,0,16,27.333334,190
1128,2011,1,21,7,12,4,3,1.67,67,0,0,44,44,20
1128,2011,2,20,5,12,1,4,1.5525,21,0,0,36,36,15
1128,2011,3,15,3.75,8,1,4,1.5525,20,67,0,18.666666,30.75,32
1128,2011,4,32,6.4,16,3,5,1.6533333,15,21,0,22.333334,31,52
1128,2011,5,52,10.4,36,2,5,1.976,32,20,0,33,34.5,66
1128,2011,6,66,8.25,18,1,8,1.40125,52,15,0,50,34.333332,55
1128,2011,7,55,13.75,33,2,4,1.855,66,32,0,57.666668,40,10
1128,2011,8,10,5,6,4,2,1.25,55,52,0,43.666668,38.333332,14
1128,2011,9,14,3.5,10,1,4,1.5525,10,66,0,26.333334,38.166668,30
1128,2011,10,30,7.5,12,2,4,1.5525,14,55,0,18,37.833332,93
1128,2011,11,93,18.6,62,2,5,1.371,30,10,0,45.666668,44.666668,365
1130,2011,1,317,13.782609,45,1,23,1.270942,328,0,0,322.5,322.5,302
1130,2011,2,302,14.380953,51,1,21,1.1873809,317,0,0,315.66666,315.66666,557
1130,2011,3,557,22.28,146,1,25,1.14588,302,328,0,392,376,277
1130,2011,4,277,17.3125,49,1,16,1.0821428,557,317,0,378.66666,356.2,290
1130,2011,5,290,13.809524,43,1,21,1.1904762,277,302,0,374.66666,345.16666,292
1130,2011,6,292,16.222221,120,1,18,1.2508334,290,557,0,286.33334,339.16666,197
1130,2011,7,197,9.380953,31,1,21,1.2385556,292,277,0,259.66666,319.16666,329
1130,2011,8,329,16.45,48,2,20,1.032,197,290,0,272.66666,323.66666,317
1130,2011,9,317,13.208333,65,1,24,1.1411458,329,292,0,281,283.66666,188
1130,2011,10,188,8.545455,36,1,22,1.1399676,317,197,0,278,268.83334,684
1130,2011,11,684,28.5,328,1,24,1.1539524,188,329,0,396.33334,334.5,60
1132,2011,1,12,12,12,12,1,8.5,5,0,0,8.5,8.5,4
1132,2011,2,4,1.3333334,2,1,3,9.95,12,0,0,7,7,22
1132,2011,3,22,3.142857,6,1,7,9.95,4,5,0,12.666667,10.75,4
1132,2011,4,4,2,2,2,2,9.95,22,12,0,10,9.4,7
1132,2011,5,7,1.75,2,1,4,12.4525,4,4,0,11,9,11
1132,2011,6,11,2.2,4,1,5,11.952,7,22,0,7.3333335,10,2
1132,2011,7,2,2,2,2,1,9.95,11,4,0,6.6666665,8.333333,8
1132,2011,8,8,2.6666667,4,2,3,9.95,2,7,0,7,9,3
1132,2011,9,3,1.5,2,1,2,9.95,8,11,0,4.3333335,5.8333335,10
1132,2011,10,10,2.5,4,1,4,13.70375,3,2,0,7,6.8333335,6
1132,2011,11,6,1.2,2,1,5,13.954,10,8,0,6.3333335,6.6666665,37
1133,2011,1,388,20.421053,59,1,19,3.775535,239,0,0,313.5,313.5,81
1133,2011,2,81,6.75,24,1,12,5.5916667,388,0,0,236,236,22
1133,2011,3,22,2.2,4,1,10,5.952,81,239,0,163.66667,182.5,13
1133,2011,4,13,1.8571428,3,1,7,5.6657143,22,388,0,38.666668,148.6,37
1133,2011,5,37,4.111111,12,1,9,6.263889,13,81,0,24,130,93
1133,2011,6,93,10.333333,72,1,9,7.098889,37,22,0,47.666668,105.666664,25
1133,2011,7,25,1.7857143,4,1,14,6.3814287,93,13,0,51.666668,45.166668,38
1133,2011,8,38,3.1666667,12,1,12,5.7266665,25,37,0,52,38,33
1133,2011,9,33,2.75,9,1,12,5.57625,38,93,0,32,39.833332,41
1133,2011,10,41,3.7272727,12,1,11,6.025,33,25,0,37.333332,44.5,41
1133,2011,11,41,2.9285715,8,1,14,6.9420714,41,38,0,38.333332,45.166668,6
1134,2011,1,129,7.5882354,24,1,17,4.2921567,116,0,0,122.5,122.5,85
1134,2011,2,85,9.444445,25,1,9,5.4694443,129,0,0,110,110,33
1134,2011,3,33,4.125,9,1,8,4.95,85,116,0,82.333336,90.75,2
1134,2011,4,2,1,1,1,2,9.96,33,129,0,40,73,5
1134,2011,5,5,1.6666666,3,1,3,4.95,2,85,0,13.333333,61.666668,32
1134,2011,6,32,10.666667,30,1,3,6.62,5,33,0,13,47.666668,6
1134,2011,7,6,2,3,1,3,6.62,32,2,0,14.333333,27.166666,6
1134,2011,8,6,6,6,6,1,4.95,6,5,0,14.666667,14,4
1134,2011,9,4,2,3,1,2,7.455,6,32,0,5.3333335,9.166667,10
1134,2011,10,10,5,7,3,2,6.2025,4,6,0,6.6666665,10.5,9
1134,2011,11,9,2.25,4,1,4,8.08125,10,6,0,7.6666665,11.166667,4
1135,2011,1,35,4.375,12,1,8,3.695,48,0,0,41.5,41.5,61
1135,2011,2,61,6.7777777,24,1,9,3.641852,35,0,0,48,48,92
1135,2011,3,92,6.133333,19,1,15,3.836,61,48,0,62.666668,59,131
1135,2011,4,131,10.916667,32,2,12,3.255,92,35,0,94.666664,73.4,102
1135,2011,5,102,11.333333,22,3,9,3.5662963,131,61,0,108.333336,78.166664,97
1135,2011,6,97,8.083333,18,1,12,3.2458334,102,92,0,110,86.333336,47
1135,2011,7,47,5.2222223,12,2,9,3.5366666,97,131,0,82,88.333336,26
1135,2011,8,26,4.3333335,7,1,6,3.8966668,47,102,0,56.666668,82.5,48
1135,2011,9,48,5.3333335,12,1,9,3.9574075,26,97,0,40.333332,75.166664,40
1135,2011,10,40,5,18,1,8,3.61,48,47,0,38,60,77
1135,2011,11,77,7.7,21,1,10,3.8433332,40,26,0,55,55.833332,31
1136,2011,1,294,14.7,48,1,20,0.926,174,0,0,234,234,191
1136,2011,2,191,11.235294,49,1,17,0.94411767,294,0,0,219.66667,219.66667,335
1136,2011,3,335,15.952381,65,1,21,0.89761907,191,174,0,273.33334,248.5,218
1136,2011,4,218,16.76923,63,1,13,0.86923075,335,294,0,248,242.4,130
1136,2011,5,130,11.818182,35,1,11,0.9409091,218,191,0,227.66667,223.66667,95
1136,2011,6,95,6.785714,35,1,14,0.85714287,130,335,0,147.66667,210.5,190
1136,2011,7,190,11.875,48,1,16,0.90625,95,218,0,138.33333,193.16667,109
1136,2011,8,109,9.083333,33,1,12,0.875,190,130,0,131.33333,179.5,169
1136,2011,9,169,14.083333,72,1,12,0.85,109,95,0,156,151.83333,134
1136,2011,10,134,10.307693,52,1,13,0.75384617,169,190,0,137.33333,137.83333,233
1136,2011,11,233,12.263158,57,1,19,0.8694737,134,109,0,178.66667,155,69
1139,2011,1,4,4,4,4,1,0.85,24,0,0,14,14,55
1139,2011,2,55,5.5,14,1,10,0.928,4,0,0,27.666666,27.666666,45
1139,2011,3,45,3.75,12,1,12,1.11,55,24,0,34.666668,32,18
1139,2011,4,18,4.5,12,1,4,0.85,45,4,0,39.333332,29.2,20
1139,2011,5,20,5,12,1,4,1.045,18,55,0,27.666666,27.666666,204
1139,2011,6,204,25.5,48,5,8,0.425,20,45,0,80.666664,57.666668,227
1139,2011,7,227,15.133333,55,1,15,0.644,204,18,0,150.33333,94.833336,5
1139,2011,8,5,1.6666666,3,1,3,0.7366667,227,20,0,145.33333,86.5,7
1139,2011,9,7,3.5,6,1,2,0.96,5,204,0,79.666664,80.166664,361
1139,2011,10,361,45.125,240,1,8,0.54125,7,227,0,124.333336,137.33333,72
1139,2011,11,72,6,40,1,12,0.75527775,361,5,0,146.66667,146,6
1140,2011,1,22,4.4,12,1,5,1.45,52,0,0,37,37,124
1140,2011,2,124,13.777778,36,4,9,1.45,22,0,0,66,66,108
1140,2011,3,108,10.8,24,1,10,1.45,124,52,0,84.666664,76.5,42
1140,2011,4,42,6,12,1,7,1.45,108,22,0,91.333336,69.6,13
1140,2011,5,13,6.5,12,1,2,1.45,42,124,0,54.333332,60.166668,159
1140,2011,6,159,11.357142,29,1,14,1.0464286,13,108,0,71.333336,78,152
1140,2011,7,152,10.133333,24,1,15,0.997,159,42,0,108,99.666664,126
1140,2011,8,126,18,84,1,7,1.1685715,152,13,0,145.66667,100,31
1140,2011,9,31,4.428571,12,1,7,1.3614286,126,159,0,103,87.166664,83
1140,2011,10,83,9.222222,24,1,9,0.74,31,152,0,80,94,59
1140,2011,11,59,4.5384617,17,1,13,1.4207692,83,126,0,57.666668,101.666664,29
1141,2011,1,13,4.3333335,8,2,3,1.65,32,0,0,22.5,22.5,52
1141,2011,2,52,7.428571,32,1,7,1.8842857,13,0,0,32.333332,32.333332,31
1141,2011,3,31,5.1666665,9,2,6,1.9233333,52,32,0,32,32,8
1141,2011,4,8,8,8,8,1,1.65,31,13,0,30.333334,27.2,1
1141,2011,5,1,1,1,1,1,1.65,8,52,0,13.333333,22.833334,106
